Id,SalePrice
1461,121566.043375
1462,154676.133183
1463,183614.859068
1464,196439.346344
1465,193519.478325
1466,172191.045474
1467,177860.26824
1468,161388.161666
1469,193954.456211
1470,121497.716921
1471,178565.840454
1472,99440.7505555
1473,98914.0981383
1474,146053.000666
1475,110077.817006
1476,371639.506825
1477,256017.733603
1478,296396.012718
1479,295626.952178
1480,476824.443418
1481,331935.223454
1482,208495.56169
1483,180858.0841
1484,164265.458365
1485,193221.1476
1486,194838.010945
1487,344846.84851
1488,240886.60294
1489,198385.048026
1490,231471.089832
1491,194325.336206
1492,94868.7246255
1493,194642.734343
1494,300905.615213
1495,293609.458595
1496,228103.556768
1497,181820.957894
1498,173349.575836
1499,167034.047117
1500,163875.047593
1501,175661.023519
1502,148356.668371
1503,290304.245845
1504,242044.37808
1505,224642.409302
1506,191539.978561
1507,241137.201118
1508,201770.993901
1509,164411.013161
1510,147345.31765
1511,151525.304812
1512,167499.668203
1513,153036.155096
1514,156846.554859
1515,190055.284811
1516,152024.215351
1517,171508.043013
1518,131102.897271
1519,211217.697848
1520,130475.477774
1521,134935.767761
1522,177419.60595
1523,114043.089011
1524,124318.062183
1525,119103.414789
1526,115208.776942
1527,110762.51428
1528,136830.228858
1529,151952.270286
1530,179307.748284
1531,111969.151977
1532,95809.7590578
1533,144291.9289
1534,125332.502355
1535,145958.580382
1536,109369.216938
1537,66120.0522308
1538,151959.754142
1539,203465.115519
1540,94081.5390464
1541,144412.517196
1542,136794.874157
1543,185241.378775
1544,84341.9957461
1545,111888.76188
1546,137204.431373
1547,125493.274313
1548,133549.55215
1549,115558.866018
1550,133282.220012
1551,106667.079364
1552,133157.55429
1553,145079.252525
1554,119287.74195
1555,170578.685353
1556,94718.1698465
1557,109313.677506
1558,104675.835785
1559,69026.9284567
1560,131057.975619
1561,131796.672251
1562,130794.138534
1563,120043.394182
1564,156035.103623
1565,156305.85042
1566,243798.801659
1567,80773.4562681
1568,235017.730175
1569,134092.718937
1570,141106.828729
1571,122002.031097
1572,141261.843009
1573,237799.423107
1574,120742.963592
1575,217421.83643
1576,256623.218379
