Id,SalePrice
1461,135593.894942
1462,152975.15492
1463,181112.472661
1464,194795.999281
1465,197685.133073
1466,181065.955949
1467,172321.088075
1468,175411.759037
1469,193014.307112
1470,127249.897869
1471,206892.275512
1472,99026.9647706
1473,110661.657744
1474,150759.396407
1475,133147.044681
1476,337628.542628
1477,243209.16244
1478,304051.78333
1479,288760.750251
1480,395829.361555
1481,311320.819454
1482,209273.665175
1483,179823.644012
1484,174835.252566
1485,186464.410224
1486,196997.14992
1487,296676.230895
1488,243050.369988
1489,207988.298401
1490,206108.670427
1491,188691.876588
1492,111016.311692
1493,176202.41404
1494,279733.795791
1495,283514.917284
1496,236460.068357
1497,185344.808612
1498,163967.060448
1499,161420.963027
1500,163816.64409
1501,177716.773982
1502,172787.283978
1503,301824.504486
1504,235114.252083
1505,222176.089842
1506,188501.757082
1507,228997.093907
1508,179602.303285
1509,158991.236384
1510,151526.475728
1511,153877.177099
1512,179709.177954
1513,153490.210886
1514,151356.953138
1515,168462.477793
1516,157419.494564
1517,163634.800975
1518,133626.360504
1519,208325.665589
1520,138755.042927
1521,141017.813435
1522,169765.017606
1523,117839.971008
1524,118822.968751
1525,121445.940354
1526,123258.027244
1527,122861.356384
1528,132059.755981
1529,143415.035665
1530,171971.540984
1531,123365.667815
1532,91437.4475898
1533,144533.198038
1534,128097.586137
1535,152217.176646
1536,125334.01951
1537,93022.2787177
1538,153441.219568
1539,188072.879634
1540,89391.1368846
1541,146676.974877
1542,145431.385292
1543,182687.090525
1544,88204.5441488
1545,116234.330368
1546,130945.337221
1547,125534.535384
1548,129961.94271
1549,126561.326644
1550,142782.121733
1551,115768.963664
1552,140217.886122
1553,135195.558114
1554,125490.038051
1555,149295.292606
1556,101004.11096
1557,100185.556158
1558,111203.417079
1559,76966.2798502
1560,141260.172491
1561,119451.162384
1562,146083.032645
1563,116659.277193
1564,168278.555941
1565,161279.427539
1566,211393.958939
1567,104672.984781
1568,229965.182968
1569,139244.147489
1570,147006.166976
1571,135175.219947
1572,148912.437631
1573,233218.015457
1574,120692.77607
1575,202936.948068
1576,204708.642496
1577,194949.025115
1578,152180.444786
1579,155950.656261
1580,192651.373542
1581,148740.817073
1582,132532.426374
1583,316200.084725
1584,228981.855956
1585,143665.481658
1586,91286.0031002
1587,107197.504271
1588,145768.276357
1589,113102.09348
1590,138670.745238
1591,100412.468235
1592,134462.933691
1593,126537.110234
1594,122562.103627
1595,97726.9002775
1596,193447.367157
1597,175180.1423
1598,195336.893382
1599,186464.148096
1600,182751.010503
1601,84113.2204734
1602,125294.630159
1603,103450.381081
1604,235748.473296
1605,244550.124754
1606,167528.613544
1607,161397.02859
1608,207874.290027
1609,193256.694007
1610,160111.716054
1611,157719.021514
1612,164213.441063
1613,178965.952433
1614,124730.918048
1615,93500.116498
1616,91274.7443368
1617,91198.3718364
1618,134909.667708
1619,140687.952661
1620,166328.033773
1621,159432.316711
1622,136290.981935
1623,244825.542759
1624,225551.06559
1625,117310.898631
1626,167088.09738
1627,195596.009213
1628,275233.238819
1629,187067.832535
1630,302325.420365
1631,223628.882357
1632,234729.03504
1633,181030.349692
1634,187795.218389
1635,175245.38091
1636,164738.60129
1637,185614.812866
1638,189588.515795
1639,187785.776745
1640,227960.4994
1641,184488.102934
1642,217985.32492
1643,214284.494863
1644,226584.524034
1645,180769.527456
1646,153644.002815
1647,166339.897706
1648,142623.397778
1649,140409.953022
1650,125218.616613
1651,135715.174534
1652,96110.9748655
1653,99887.0034944
1654,149395.532331
1655,147096.774107
1656,144166.605962
1657,151050.218001
1658,148797.271263
1659,132087.489481
1660,157724.707187
1661,377765.040909
1662,355674.221549
1663,353322.361047
1664,412921.484605
1665,314812.143325
1666,293848.135725
1667,341098.547988
1668,313601.047583
1669,303962.562331
1670,363972.734466
1671,251595.944099
1672,377736.331103
1673,301929.569093
1674,248113.787051
1675,192857.297929
1676,193376.870151
1677,224115.637978
1678,362517.636859
1679,347737.335899
1680,279642.238404
1681,231433.003151
1682,304374.959013
1683,189196.060159
1684,173500.722088
1685,172002.932277
1686,172367.94039
1687,177633.304845
1688,195713.732375
1689,193607.580399
1690,193175.170311
1691,188268.903287
1692,259431.041924
1693,175907.132625
1694,190468.705729
1695,174834.991647
1696,272049.677634
1697,177592.315892
1698,375374.974997
1699,328185.472463
1700,233769.024333
1701,271054.389653
1702,241914.891777
1703,249388.752716
1704,292611.379045
1705,230706.234388
1706,299762.141643
1707,215205.87421
1708,196320.301557
1709,245520.452535
1710,232114.024122
1711,273827.356049
1712,229879.148451
1713,281751.907345
1714,223488.582325
1715,211409.82858
1716,177232.64557
1717,176153.590653
1718,117617.171458
1719,196755.119265
1720,249334.466556
1721,171374.782503
1722,113399.351247
1723,161064.306297
1724,212976.977493
1725,221552.677697
1726,194197.853608
1727,177733.583003
1728,185469.45897
1729,174677.158687
1730,167087.257306
1731,127826.44021
