Id,SalePrice
1461,121480.3125
1462,156235.25
1463,186704.5625
1464,190550.84375
1465,190388.4375
1466,173337.84375
1467,174718.0
1468,164121.515625
1469,186920.65625
1470,123546.796875
1471,191480.25
1472,95040.5546875
1473,96818.171875
1474,153607.65625
1475,126095.703125
1476,388670.625
1477,262802.34375
1478,285205.40625
1479,302489.5625
1480,488932.75
1481,329902.78125
1482,204610.921875
1483,167097.3125
1484,166109.359375
1485,177179.40625
1486,185409.4375
1487,349470.5
1488,237222.1875
1489,204384.109375
1490,211188.15625
1491,189911.6875
1492,91252.5546875
1493,192279.75
1494,309049.5625
1495,296431.28125
1496,239122.875
1497,182350.140625
1498,160043.28125
1499,157027.6875
1500,145593.59375
1501,175910.765625
1502,146835.875
1503,307851.4375
1504,247373.640625
1505,225450.0
1506,188828.65625
1507,252196.859375
1508,202892.609375
1509,168044.65625
1510,147350.140625
1511,144690.40625
1512,170057.96875
1513,148543.5
1514,161337.140625
1515,206994.390625
1516,161896.171875
1517,161182.421875
1518,136095.21875
1519,210945.8125
1520,132709.21875
1521,135350.578125
1522,177630.46875
1523,112276.9375
1524,121675.796875
1525,125885.429688
1526,120344.265625
1527,106631.710938
1528,129375.132812
1529,147267.25
1530,176750.90625
1531,102036.375
1532,102869.515625
1533,134450.53125
1534,125276.671875
1535,147129.546875
1536,107535.5
1537,69607.53125
1538,146387.046875
1539,189155.25
1540,90900.2578125
1541,141421.5625
1542,137185.390625
1543,217690.96875
1544,73176.453125
1545,107111.148438
1546,128606.164062
1547,127423.773438
1548,128394.273438
1549,113228.90625
1550,139271.5
1551,115868.757812
1552,144173.1875
1553,155777.453125
1554,118226.898438
1555,165811.8125
1556,80861.203125
1557,105919.90625
1558,91742.953125
1559,65745.6484375
1560,134769.53125
1561,145487.6875
1562,125980.1875
1563,118583.5
1564,158745.109375
1565,152100.375
1566,238367.640625
1567,76238.234375
1568,226420.03125
1569,133820.0
1570,132900.21875
1571,122194.90625
1572,147057.296875
1573,258385.203125
1574,111815.960938
1575,222295.96875
1576,225341.234375
1577,190886.59375
1578,146492.625
1579,144673.296875
1580,197783.984375
1581,144756.390625
1582,127671.3125
1583,327946.9375
1584,215454.15625
1585,142952.75
1586,78709.359375
1587,97389.8359375
1588,150213.828125
1589,97303.5
1590,133315.5625
1591,96830.828125
1592,111606.9375
1593,131080.9375
1594,122262.515625
1595,109871.476562
1596,238942.5625
1597,182741.84375
1598,213890.4375
1599,186956.859375
1600,174041.5
1601,74944.9609375
1602,115611.90625
1603,80761.6328125
1604,264459.4375
1605,245305.09375
1606,168094.34375
1607,172670.125
1608,211676.328125
1609,195461.828125
1610,146075.359375
1611,139778.59375
1612,162304.4375
1613,154677.84375
1614,121990.789062
1615,84363.921875
1616,69965.7265625
1617,93814.9375
1618,124336.015625
1619,140568.515625
1620,159424.796875
1621,133909.484375
1622,136540.609375
1623,269868.65625
1624,209285.4375
1625,125723.34375
1626,165592.78125
1627,185773.34375
1628,270035.5
1629,186436.421875
1630,357441.1875
1631,223843.203125
1632,242161.359375
1633,166716.71875
1634,184907.234375
1635,183154.296875
1636,155787.265625
1637,197154.046875
1638,190335.796875
1639,183780.859375
1640,250382.0
1641,184196.1875
1642,221220.15625
1643,235471.515625
1644,230446.5
1645,192383.015625
1646,158901.875
1647,167317.84375
1648,134262.6875
1649,133607.9375
1650,117138.59375
1651,121383.382812
1652,97084.46875
1653,96491.59375
1654,152656.359375
1655,157725.296875
1656,146394.59375
1657,152495.0
1658,144902.09375
1659,134304.6875
1660,153690.15625
1661,442263.90625
1662,436762.1875
1663,410200.25
1664,228975.65625
1665,297951.84375
1666,324504.5
1667,348481.75
1668,333850.46875
1669,303750.21875
1670,373392.84375
1671,250199.875
1672,445103.53125
1673,296273.0
1674,251756.859375
1675,176626.546875
1676,176639.1875
1677,218157.75
1678,453527.625
1679,369111.65625
1680,338201.9375
1681,248424.265625
1682,312548.53125
1683,173503.875
1684,174506.53125
1685,175510.9375
1686,169071.203125
1687,165661.65625
1688,185409.4375
1689,195865.4375
1690,201529.21875
1691,179366.453125
1692,275128.90625
1693,163349.34375
1694,185981.8125
1695,168356.171875
1696,299514.21875
1697,172840.640625
1698,379966.25
1699,313207.375
1700,238451.3125
1701,273914.90625
1702,248849.890625
1703,255643.6875
1704,281011.375
1705,232107.78125
1706,398143.90625
1707,216680.8125
1708,198083.0
1709,301881.1875
1710,218457.34375
1711,252091.53125
1712,283302.375
1713,271601.65625
1714,221564.9375
1715,204303.625
1716,182856.90625
1717,173188.625
1718,133956.5
1719,200094.421875
1720,251506.5625
1721,170226.390625
1722,127101.296875
1723,152589.40625
1724,211586.515625
1725,235426.828125
1726,177783.671875
1727,150100.84375
1728,183139.09375
1729,163085.046875
1730,159968.046875
1731,124637.210938
1732,129835.921875
1733,119714.6875
1734,112944.828125
1735,131300.390625
1736,116407.820312
1737,314713.4375
1738,215363.5625
1739,262820.875
1740,211371.3125
1741,192621.859375
1742,174704.34375
1743,175420.40625
1744,294765.5
1745,214393.4375
1746,181905.484375
1747,219860.8125
1748,219560.5625
1749,147269.921875
1750,128897.414062
1751,234105.875
1752,121273.804688
1753,151763.921875
1754,206456.765625
1755,161923.96875
1756,127898.101562
1757,118675.140625
1758,145002.46875
1759,162251.984375
1760,164082.546875
1761,139425.265625
1762,178081.125
1763,171898.375
1764,119531.242188
1765,148782.6875
1766,179618.09375
1767,218069.5625
1768,143485.296875
1769,184537.46875
1770,144373.796875
1771,127634.789062
1772,132610.40625
1773,135678.1875
1774,137273.609375
1775,143121.90625
1776,123152.242188
1777,113348.828125
1778,138022.375
1779,115216.320312
1780,184811.859375
1781,129489.3125
1782,98034.5
1783,138356.0625
1784,106592.664062
1785,119697.5625
1786,160547.4375
1787,161464.4375
1788,55394.0742188
1789,99908.890625
1790,84769.4296875
1791,177956.859375
1792,149140.390625
1793,124651.117188
1794,144104.734375
1795,132784.046875
1796,121624.984375
1797,115156.34375
1798,125798.304688
1799,108363.3125
1800,128295.132812
1801,122775.226562
1802,141981.296875
1803,153481.28125
1804,142403.03125
1805,141565.140625
1806,115922.359375
1807,130526.078125
1808,126681.140625
1809,117530.351562
1810,149814.96875
1811,93894.59375
1812,91754.328125
1813,120167.648438
1814,94038.4296875
1815,52968.7226562
1816,93891.734375
1817,105881.421875
1818,140075.921875
1819,131502.03125
1820,51150.8085938
1821,108731.53125
1822,152348.609375
1823,37451.453125
1824,130136.539062
1825,131406.875
1826,101116.289062
1827,108215.21875
1828,133396.328125
1829,118750.65625
1830,136289.390625
1831,160910.734375
1832,78256.078125
1833,137586.84375
1834,123520.289062
1835,135716.5
1836,124433.765625
1837,86043.7890625
1838,119996.21875
1839,84767.078125
1840,151504.203125
1841,134652.25
1842,76862.71875
1843,130568.53125
1844,136539.703125
1845,145166.703125
1846,152412.5625
1847,152465.90625
1848,55147.2304688
1849,116743.90625
1850,122885.570312
1851,158808.40625
1852,127567.007812
1853,129244.164062
1854,176649.125
1855,143812.4375
1856,224306.703125
1857,150582.59375
1858,137824.546875
1859,128401.5
1860,143910.265625
1861,128401.5
1862,344582.125
1863,337587.4375
1864,337587.4375
1865,347401.96875
1866,334009.0625
1867,247799.59375
1868,303670.0
1869,195526.703125
1870,235100.375
1871,259284.953125
1872,167350.25
1873,235704.5
1874,146268.4375
1875,200492.125
1876,187616.109375
1877,207273.125
1878,204653.859375
1879,129965.382812
1880,139082.625
1881,235654.15625
1882,254279.125
1883,187245.921875
1884,201457.34375
1885,258715.609375
1886,315914.15625
1887,199627.828125
1888,281011.65625
1889,152510.40625
1890,114540.242188
1891,133971.953125
1892,102441.5
1893,122439.757812
1894,127388.046875
1895,142631.09375
1896,128282.53125
1897,111414.34375
1898,108309.796875
1899,156223.78125
1900,152585.625
1901,166093.203125
1902,144654.953125
1903,215433.8125
1904,150496.734375
1905,198190.6875
1906,157052.09375
1907,199174.28125
1908,111403.078125
1909,138135.890625
1910,119852.90625
1911,216831.921875
1912,319148.59375
1913,154371.453125
1914,54744.0546875
1915,303460.09375
1916,66894.6640625
1917,275009.8125
1918,142000.25
1919,160522.34375
1920,138907.921875
1921,436745.09375
1922,338717.125
1923,213499.359375
1924,215818.34375
1925,196447.046875
1926,402719.5625
1927,134812.734375
1928,155204.609375
1929,121611.875
1930,133866.203125
1931,140201.8125
1932,140324.875
1933,184406.046875
1934,182616.21875
1935,165039.875
1936,189720.71875
1937,186792.1875
1938,166521.59375
1939,240031.546875
1940,187209.84375
1941,170024.875
1942,183859.390625
1943,194095.21875
1944,354383.625
1945,391838.5625
1946,134637.46875
1947,302360.625
1948,178581.65625
1949,233062.890625
1950,185667.421875
1951,258633.703125
1952,207490.671875
1953,161263.296875
1954,179741.296875
1955,133100.75
1956,282941.375
1957,154981.859375
1958,328309.9375
1959,138617.046875
1960,115054.578125
1961,120350.46875
1962,97896.6875
1963,103427.28125
1964,107887.421875
1965,145838.59375
1966,149412.59375
1967,285270.6875
1968,434152.125
1969,406033.0
1970,455289.21875
1971,458928.375
1972,402163.8125
1973,251681.234375
1974,326744.71875
1975,301220.625
1976,276727.78125
1977,356523.0
1978,352494.0625
1979,344729.375
1980,196315.1875
1981,351910.28125
1982,217732.90625
1983,205434.671875
1984,165844.859375
1985,221603.8125
1986,217286.71875
1987,181278.921875
1988,176103.46875
1989,185892.96875
1990,210703.125
1991,228476.796875
1992,205850.828125
1993,165434.3125
1994,237151.375
1995,185961.0625
1996,250702.421875
1997,307119.5
1998,346890.15625
1999,255918.359375
2000,310606.40625
2001,245729.609375
2002,249542.890625
2003,269206.25
2004,262981.84375
2005,222095.515625
2006,223930.3125
2007,251243.578125
2008,219729.609375
2009,186438.1875
2010,198289.578125
2011,143590.96875
2012,179291.890625
2013,179965.125
2014,180018.515625
2015,209911.890625
2016,184428.90625
2017,192447.25
2018,124704.390625
2019,134053.109375
2020,104103.070312
2021,113541.953125
2022,177849.46875
2023,138461.140625
2024,233657.109375
2025,356417.9375
2026,175500.0625
2027,150760.046875
2028,155444.140625
2029,172825.640625
2030,268968.875
2031,232285.15625
2032,249046.71875
2033,265189.5625
2034,164050.15625
2035,212377.5625
2036,200839.84375
2037,202060.359375
2038,266673.21875
2039,237436.515625
2040,266506.1875
2041,281504.9375
2042,201148.25
2043,166819.15625
2044,172384.8125
2045,214576.09375
2046,137538.703125
2047,147053.9375
2048,138115.203125
2049,136563.921875
2050,187443.53125
2051,111385.015625
2052,132173.421875
2053,146573.828125
2054,76137.2421875
2055,163995.71875
2056,140963.734375
2057,115396.664062
2058,227845.34375
2059,129884.21875
2060,163741.3125
2061,186630.5
2062,136289.140625
2063,111383.320312
2064,138013.4375
2065,116036.070312
2066,160867.921875
2067,107155.179688
2068,152523.21875
2069,86820.34375
2070,113751.453125
2071,90773.859375
2072,125604.101562
2073,143865.25
2074,196684.75
2075,148030.859375
2076,127959.226562
2077,152336.265625
2078,130280.960938
2079,130211.648438
2080,118621.84375
2081,131503.53125
2082,135739.015625
2083,149705.84375
2084,116260.59375
2085,118678.421875
2086,109549.015625
2087,124414.65625
2088,99046.234375
2089,75331.625
2090,130560.5625
2091,119749.171875
2092,121307.0
2093,115072.46875
2094,124894.703125
2095,138878.25
2096,79540.7734375
2097,94748.3359375
2098,145112.296875
2099,54677.0625
2100,72070.6640625
2101,123181.140625
2102,125196.765625
2103,105554.867188
2104,141290.53125
2105,125958.445312
2106,69274.75
2107,214886.765625
2108,111857.765625
2109,109448.03125
2110,129394.132812
2111,142282.625
2112,136488.671875
2113,119184.859375
2114,113754.703125
2115,159806.71875
2116,125575.476562
2117,154070.53125
2118,120551.375
2119,102728.640625
2120,120316.84375
2121,87151.015625
2122,100103.929688
2123,91247.0703125
2124,172236.09375
2125,134846.296875
2126,145304.796875
2127,155650.1875
2128,122009.054688
2129,105701.734375
2130,137573.984375
2131,149618.203125
2132,118542.34375
2133,126395.734375
2134,120758.953125
2135,100831.34375
2136,70548.453125
2137,110992.570312
2138,130549.234375
2139,152783.65625
2140,141929.859375
2141,141197.71875
2142,124213.703125
2143,146888.25
2144,127102.023438
2145,135943.1875
2146,162984.609375
2147,141070.515625
2148,126179.1875
2149,145168.5
2150,231447.53125
2151,107067.234375
2152,171687.359375
2153,167851.96875
2154,104882.054688
2155,132606.234375
2156,288823.375
2157,228049.25
2158,228254.65625
2159,202729.5625
2160,170903.40625
2161,245165.484375
2162,355946.8125
2163,341056.4375
2164,263995.28125
2165,195116.53125
2166,147887.21875
2167,224906.46875
2168,194985.015625
2169,197402.59375
2170,223966.625
2171,151545.09375
2172,134504.78125
2173,163915.984375
2174,233969.71875
2175,338993.09375
2176,324599.53125
2177,249168.34375
2178,211019.84375
2179,142921.265625
2180,217598.390625
2181,186912.8125
2182,215828.640625
2183,182769.90625
2184,127013.445312
2185,113916.6875
2186,145147.1875
2187,154872.53125
2188,156013.84375
2189,225591.953125
2190,84335.28125
2191,83104.453125
2192,92022.3125
2193,103410.125
2194,98379.625
2195,110361.59375
2196,100568.78125
2197,114652.921875
2198,166675.875
2199,167389.828125
2200,152354.421875
